Код,Номер распоряжения,Заказчик,ИНН Заказчика,Подрядчик,ИНН Подрядчика,Район,Адрес,Вид ограничения,Вид работ,Дата начала ограничения,Дата окончания ограничения,Дата снятия ограничения,Уточнение срока,Документы,Мониторинг,Основание,ПСП,МСК,Административное дело
382901,565-зд от 13.09.2023,ао 'теплосеть санкт-петербурга',7810577007,ао 'теплосеть санкт-петербурга',7810577007,василеостровский,уральская ул. от пер.декабристов до д.23 по уральской ул.),огранич.движения,работы по реконструкции тепловой сети,20230916,20231014,20240304,(этапы 5-6 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=607256&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=382901&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e512648&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=551109&p3=234&p4=382901,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=255490&p3=55&p4=382901,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e382901&msk=0&t=1
382903,567-зд от 14.09.2023,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,красносельский,"пр.ленина (муниципальный округ константиновское,территория сергиево) у пролетарской ул.)",огранич.движения,работы по строительству газопровода,20230925,20231220,20231220,(этапы 1 и 2 последовательно) и с 19.12.2023 по 20.12.2023 (этап 3),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=607320&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=382903&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e380095&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=551343&p3=234&p4=382903,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=255545&p3=55&p4=382903,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e382903&msk=0&t=1
382995,571-зд от 14.09.2023,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,пушкинский,"санкт-петербург, дорога на пос.лесное",огранич.движения,работы по строительству газопровода,20230918,20231108,20231221,"(этапы 2, 5, 7.1, 7.2 последовательно)",http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=607262&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=382995&t=1,не ордер гати,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=551577&p3=234&p4=382995,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=255600&p3=51&p4=382995,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e382995&msk=0&t=1
383368,570-зд от 14.09.2023,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,курортный,граничная ул. (г.сестрорецк) от 4-ой тарховской ул. до тупика),огранич.движения,работы по строительству инженерных сетей,20231007,20231020,20231027,(этап 2),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=607388&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=383368&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e512672&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=551811&p3=238&p4=383368,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=255651&p3=70&p4=383368,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e383368&msk=0&t=1
383548,574-зд от 18.09.2023,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,кронштадтский,петровская ул. (г.кронштадт) от коммунистической ул. до красной ул.),полное закрытие дв,работы по реконструкции газопровода,20231002,20231029,20231102,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=607627&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=383548&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e512351&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=552049&p3=234&p4=383548,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=255721&p3=55&p4=383548,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e383548&msk=0&t=1
384034,572-зд от 18.09.2023,ооо 'газпром лахта',7838094137,ооо 'газпром лахта',7838094137,красногвардейский,малоохтинская наб. красногвардейская пл.),огранич.движения,работы по установке временных ограждений,20230921,20260526,-,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=607464&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384034&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e512765&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=552283&p3=234&p4=384034,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=255776&p3=55&p4=384034,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384034&msk=0&t=1
384045,573-зд от 18.09.2023,ооо 'петербурггаз',7838017541,ооо 'петербурггаз',7838017541,кировский,михайловский пер. от балтийской ул. до ул.швецова),полное закрытие дв,работы по рекнструкции инженерных сетей,20230924,20230930,20231003,(этапы 2-3 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=607625&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384045&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e512691&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=552517&p3=234&p4=384045,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=255831&p3=55&p4=384045,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384045&msk=0&t=1
384164,577-зд от 19.09.2023,спб гку 'додд',7801145804,спб гку 'додд',7801145804,кировский,ул.лёни голикова у д.35 по ул.лени голикова),огранич.движения,работы по реконструкции инженерных сетей,20230928,20231015,20231018,(этапы 1-2 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=608010&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384164&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e512776&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=552751&p3=234&p4=384164,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=255886&p3=53&p4=384164,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384164&msk=0&t=1
384175,581-зд от 19.09.2023,спб гку 'дирекция транспортного строительства',7825342390,спб гку 'дирекция транспортного строительства',7825342390,калининский,пр.непокорённых,огранич.движения,работы по ремонту дорожного полотна,20231002,20231015,20231023,(этапы 1-6 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=609479&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384175&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e512777&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=552985&p3=251&p4=384175,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=255939&p3=131&p4=384175,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384175&msk=0&t=1
384196,578-зд от 19.09.2023,ао 'по 'возрождение',7811062995,ао 'по 'возрождение',7811062995,василеостровский,университетская наб. от кадетской линии до 4 линии в.о.),огранич.движения,работы по ремонту дорожного полотна,20230922,20231015,20240304,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=607831&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384196&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e512775&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=553236&p3=246&p4=384196,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=256070&p3=100&p4=384196,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384196&msk=0&t=1
384201,579-зд от 19.09.2023,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,красногвардейский,республиканская ул. от пр.шаумяна до тупика),огранич.движения,работы по реконструкции инженерных сетей,20230930,20231101,20231115,(этапы 1-2 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=607830&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384201&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e381966&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=553482&p3=234&p4=384201,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=256170&p3=55&p4=384201,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384201&msk=0&t=1
384205,580-зд от 19.09.2023,гуп 'водоканал санкт-петербурга',7830000426,гуп 'водоканал санкт-петербурга',7830000426,красносельский,пр.ветеранов от ул. пионерстроя до ул. владимира пчелинцева),огранич.движения,работы по реконструкции инженерных сетей,20230922,20231006,20231010,(этапы 1-2 последовательно),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=607626&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384205&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e381827&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=553716&p3=234&p4=384205,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=256225&p3=53&p4=384205,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384205&msk=0&t=1
384211,575-зд от 19.09.2023,ооо 'главэнергострой',7801723685,ооо 'главэнергострой',7801723685,центральный,ул.печатника григорьева от рязанского пер. до остропольского пер.),полное закрытие дв,работы по реконструкции инженерных сетей,20230922,20230926,20231003,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=608269&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384211&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e512661&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=553950&p3=234&p4=384211,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=256278&p3=51&p4=384211,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384211&msk=0&t=1
384219,576-зд от 19.09.2023,ооо авиапредприятие 'газпром авиа',7736046504,ооо авиапредприятие 'газпром авиа',7736046504,выборгский,легковая ул. (посёлок парголово),полное закрытие дв,работы по ремонту дорожного полотна,20230924,20231015,20231027,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=608005&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384219&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e512671&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=554184&p3=234&p4=384219,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=256329&p3=56&p4=384219,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384219&msk=0&t=1
384394,582-зд от 20.09.2023,ооо 'арсенал-6',7841466917,ооо 'арсенал-6',7841466917,василеостровский,биржевая линия,огранич.движения,работы по установке временых ограждений,20231003,20260517,-,(этап 2.1) и с 10.10.2023 по 17.05.2026 (этапы 3-5),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=608268&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384394&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e512522&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=554418&p3=242&p4=384394,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=256385&p3=85&p4=384394,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384394&msk=0&t=1
384419,583-зд от 20.09.2023,ооо 'л а т',7801275144,ооо 'л а т',7801275144,фрунзенский,карпатская ул. от дунайского пр. до малой балканской ул.),полное закрытие дв,работы по ремонту дорожного полотна,20230923,20231224,20240126,(этапы 4-6),http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=608007&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384419&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-DR&id1=e512804&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=554660&p3=240&p4=384419,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=256470&p3=55&p4=384419,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384419&msk=0&t=1
384440,585-зд от 20.09.2023,ооо 'геоизол',7811077889,ооо 'геоизол',7811077889,колпинский,бульв.свободы (г.колпино) от бул.победы до соборной ул.),полное закрытие дв,работы по ремонту дорожного полотна,20230928,20231230,20240115,-,http://www.gati-online.ru/opendata/get.php?xc=1&p1=1&p2=608569&t=1,http://www.gati-online.ru/opendata/get.php?xc=1&p1=2&p2=384440&t=1,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AR&id1=e384440&msk=0&t=1,http://www.gati-online.ru/opendata/get.php?xc=2&p1=7803032323-OD&p2=554900&p3=234&p4=384440,http://www.gati-online.ru/opendata/get.php?xc=3&p1=7803032323-OD&p2=256525&p3=53&p4=384440,http://www.gati-online.ru/opendata/get.php?xc=4&p1=7803032323-AD&id2=e384440&msk=0&t=1
